EmployeeID,Age,Gender,Department,JobRole,MaritalStatus,YearsAtCompany,Attrition,YearsSinceLastPromotion,JobSatisfaction,JobInvolvement,YearsWithCurrManager,PerformanceRating,MonthlyIncome
355,28,Female,Marketing,HR Specialist,Divorced,17,Yes,0,4,1,4,1,10272
356,28,Female,IT,Data Analyst,Married,0,Yes,13,4,4,8,3,18587
357,38,Female,IT,Data Analyst,Divorced,22,No,10,4,4,2,4,13999
358,50,Male,IT,Software Engineer,Single,23,Yes,1,3,4,13,4,18936
359,40,Female,HR,Marketing Coordinator,Married,24,No,10,4,1,11,4,2652
360,39,Female,Sales,Research Scientist,Divorced,5,Yes,1,4,2,10,1,16127
361,34,Female,HR,HR Specialist,Single,6,No,5,3,3,13,4,8172
362,46,Female,Sales,Marketing Coordinator,Divorced,20,No,14,4,2,0,4,11343
363,50,Female,Marketing,HR Specialist,Married,1,Yes,4,1,2,6,2,2175
364,41,Male,HR,Software Engineer,Single,1,No,9,1,3,5,3,18874
365,45,Male,R&D,Data Analyst,Single,27,No,1,1,4,4,4,18619
366,59,Female,HR,HR Specialist,Married,17,No,14,1,2,10,4,9773
367,33,Female,R&D,HR Specialist,Single,10,No,0,1,1,10,1,7928
368,27,Male,R&D,Financial Advisor,Married,26,No,4,2,1,6,1,18980
369,37,Male,IT,Data Analyst,Married,28,No,8,1,1,3,1,14380
370,22,Female,HR,Manager,Divorced,19,No,4,3,1,10,1,9661
371,29,Male,IT,Research Scientist,Married,18,No,7,3,3,8,1,4357
372,22,Female,IT,HR Specialist,Married,2,No,1,1,1,11,4,19855
373,55,Female,IT,Sales Executive,Divorced,29,Yes,13,2,4,2,1,11116
374,26,Female,HR,Manager,Single,7,No,10,2,4,14,3,19620
375,22,Female,Finance,Software Engineer,Divorced,7,Yes,13,3,4,6,4,4178
376,22,Female,IT,Financial Advisor,Single,6,No,14,3,1,14,3,17395
377,31,Male,HR,Financial Advisor,Divorced,21,No,12,4,1,2,2,5025
378,22,Female,HR,Financial Advisor,Divorced,8,No,9,3,1,1,1,13150
379,30,Female,Marketing,Financial Advisor,Divorced,14,No,1,1,4,3,1,19668
380,22,Male,IT,Financial Advisor,Divorced,27,No,0,1,3,10,3,6582
381,39,Female,R&D,HR Specialist,Divorced,6,Yes,7,4,1,6,4,2687
382,27,Male,Finance,HR Specialist,Married,6,No,3,4,1,0,1,18238
383,48,Male,Marketing,Sales Executive,Married,8,No,12,1,3,1,3,7112
384,44,Male,Sales,Research Scientist,Divorced,27,No,4,2,4,0,2,7245
385,37,Female,R&D,Research Scientist,Divorced,18,No,2,1,4,12,4,19175
386,27,Male,HR,Sales Executive,Divorced,18,No,14,4,3,7,3,9714
387,33,Female,Sales,Sales Executive,Divorced,4,Yes,1,2,4,14,4,6929
388,34,Female,R&D,Sales Executive,Divorced,16,No,3,2,4,3,1,16313
389,37,Female,Finance,Marketing Coordinator,Married,24,No,3,3,2,4,4,10145
390,37,Female,HR,Data Analyst,Married,18,No,10,4,2,12,1,12825
391,50,Male,HR,Sales Executive,Divorced,27,No,10,3,2,4,2,2520
392,34,Male,HR,Manager,Divorced,4,No,0,2,2,1,2,6613
393,35,Female,Sales,Financial Advisor,Married,8,No,13,2,4,13,2,8066
394,57,Female,Marketing,Marketing Coordinator,Divorced,13,No,5,1,1,11,1,16956
395,36,Male,HR,Financial Advisor,Married,23,No,2,3,3,12,3,10962
396,42,Female,Sales,Financial Advisor,Single,28,No,7,1,3,1,3,5996
397,37,Female,R&D,Research Scientist,Married,20,Yes,12,1,1,6,4,12197
398,54,Male,IT,Data Analyst,Single,7,No,10,2,2,11,2,16134
399,41,Female,Sales,HR Specialist,Married,11,Yes,8,3,1,0,1,7923
400,33,Female,R&D,Data Analyst,Divorced,7,No,12,1,4,2,4,19855
401,20,Female,Finance,HR Specialist,Married,25,Yes,1,3,4,7,1,12487
402,21,Male,Sales,HR Specialist,Single,25,Yes,0,2,4,4,1,19043
403,53,Male,IT,HR Specialist,Married,14,No,13,1,4,10,2,17831
404,32,Male,R&D,HR Specialist,Single,3,No,0,2,4,5,4,18550
405,35,Male,Marketing,Financial Advisor,Married,1,No,2,4,4,11,1,7184
406,50,Female,IT,Sales Executive,Divorced,9,No,13,4,2,10,3,12755
407,48,Female,HR,Data Analyst,Single,12,No,6,2,2,1,2,7105
408,44,Male,Marketing,HR Specialist,Married,26,No,12,1,3,2,1,17483
409,40,Female,Finance,Research Scientist,Married,14,No,1,4,4,2,3,5898
410,47,Female,Marketing,Research Scientist,Married,4,No,3,4,3,1,1,5909
411,44,Female,Sales,Data Analyst,Single,11,No,14,1,1,9,4,7575
412,48,Male,R&D,Financial Advisor,Single,7,No,3,3,3,11,1,10972
413,51,Female,Sales,Sales Executive,Married,28,No,4,3,1,4,2,10927
414,59,Female,R&D,Marketing Coordinator,Married,18,No,11,1,3,6,3,11870
415,35,Male,IT,Research Scientist,Married,29,No,12,4,4,1,4,15176
416,28,Male,IT,Research Scientist,Divorced,18,No,14,2,1,3,3,2102
417,38,Male,Marketing,Software Engineer,Single,19,No,9,1,1,11,4,17726
418,32,Male,Sales,Manager,Single,17,No,6,3,1,3,4,17243
419,50,Male,IT,Manager,Divorced,7,No,8,1,3,5,1,7970
420,43,Male,IT,Software Engineer,Married,15,No,1,1,3,12,2,5144
421,57,Male,IT,HR Specialist,Single,14,Yes,5,4,2,2,4,4534
422,34,Female,R&D,Marketing Coordinator,Single,22,No,9,4,2,11,1,7006
423,45,Female,Marketing,Research Scientist,Married,23,Yes,9,2,2,0,1,11957
424,38,Female,Finance,Data Analyst,Single,15,Yes,13,1,3,7,1,12405
425,45,Male,Finance,Data Analyst,Single,29,Yes,12,3,3,10,1,7895
426,22,Male,Sales,Marketing Coordinator,Single,14,Yes,8,2,1,3,4,12413
427,44,Male,IT,Sales Executive,Married,2,No,8,3,3,8,3,6925
428,25,Male,HR,Research Scientist,Single,19,No,8,2,2,13,4,11610
429,32,Female,Sales,Research Scientist,Single,16,No,8,1,3,4,1,17545
430,58,Male,HR,Marketing Coordinator,Divorced,5,No,6,3,3,0,4,6468
431,37,Male,R&D,HR Specialist,Divorced,27,No,10,3,4,3,4,13036
432,22,Female,Sales,Sales Executive,Married,29,Yes,1,2,1,0,2,10721
433,36,Female,R&D,Manager,Single,13,No,11,2,1,11,1,2748
434,51,Female,R&D,Software Engineer,Divorced,25,Yes,1,4,4,14,4,12067
435,38,Female,HR,Financial Advisor,Divorced,25,No,14,2,4,10,4,16240
436,40,Female,Finance,Sales Executive,Divorced,27,No,2,3,1,6,4,10140
437,27,Male,Finance,Financial Advisor,Divorced,19,Yes,6,3,4,14,1,5585
438,24,Female,IT,Marketing Coordinator,Married,5,No,7,1,1,14,4,15626
439,21,Female,Marketing,Data Analyst,Married,22,No,14,1,3,12,3,7445
440,34,Male,Marketing,HR Specialist,Single,0,No,5,4,3,14,4,11612
441,32,Female,Marketing,HR Specialist,Divorced,21,No,5,2,2,12,3,13127
442,35,Female,IT,Research Scientist,Single,11,No,2,3,1,12,2,6142
443,36,Male,HR,Data Analyst,Divorced,2,Yes,5,2,2,10,4,10392
444,53,Male,Finance,Manager,Divorced,29,No,7,4,1,5,4,16611
445,53,Female,Marketing,HR Specialist,Divorced,13,Yes,12,2,2,11,4,13465
446,25,Male,Sales,Manager,Single,22,No,14,4,1,6,2,16152
447,54,Male,Sales,Software Engineer,Married,12,No,7,3,4,5,2,18529
448,28,Female,Marketing,Software Engineer,Divorced,24,Yes,9,4,1,12,1,7096
449,31,Female,Finance,Marketing Coordinator,Married,26,No,3,3,3,1,1,16330
450,37,Female,R&D,Marketing Coordinator,Married,1,No,7,4,3,13,1,15056
451,57,Male,HR,Research Scientist,Single,0,Yes,3,2,3,5,4,15322
452,41,Female,Sales,Data Analyst,Married,19,No,10,2,1,12,3,17817
453,46,Female,Sales,Data Analyst,Divorced,7,No,11,4,4,2,4,6462
454,38,Male,IT,Research Scientist,Single,19,No,10,4,1,2,3,3381
455,25,Female,IT,Financial Advisor,Divorced,19,Yes,3,3,2,13,1,13359
456,20,Female,Marketing,Marketing Coordinator,Divorced,14,Yes,8,3,1,2,1,2231
457,59,Female,Finance,Marketing Coordinator,Divorced,6,No,12,4,3,14,2,11703
458,59,Female,Finance,Marketing Coordinator,Divorced,3,No,13,2,3,12,2,7752
459,23,Female,R&D,Marketing Coordinator,Single,20,No,5,1,3,4,4,3433
460,48,Female,R&D,Software Engineer,Divorced,5,Yes,0,1,4,8,2,14719
461,33,Male,Sales,Software Engineer,Single,23,No,6,3,4,14,2,2355
462,59,Male,Finance,Software Engineer,Married,26,No,0,1,3,5,3,6987
463,52,Male,HR,Sales Executive,Divorced,19,Yes,13,2,4,1,2,9189
464,48,Female,HR,Software Engineer,Single,5,No,14,4,2,10,4,16231
465,26,Female,R&D,Manager,Divorced,3,No,1,4,1,1,3,17985
466,58,Male,IT,Data Analyst,Divorced,6,No,12,4,3,12,2,5330
467,24,Female,Marketing,Data Analyst,Married,4,No,10,4,4,11,3,2568
468,51,Male,HR,HR Specialist,Single,3,No,13,3,4,3,3,9366
469,26,Male,HR,HR Specialist,Married,19,No,4,4,2,6,1,15733
470,33,Female,Finance,Manager,Divorced,3,No,13,4,4,4,2,19878
471,39,Male,R&D,Manager,Married,26,No,4,2,4,2,2,15739
472,43,Female,Marketing,Manager,Divorced,0,No,0,1,4,9,4,5662
473,34,Male,R&D,Manager,Divorced,14,No,2,3,1,10,1,10568
474,40,Female,Finance,Sales Executive,Divorced,24,No,10,1,4,10,4,8166
475,52,Male,Marketing,Marketing Coordinator,Single,8,No,2,3,2,2,4,18354
476,29,Male,HR,Data Analyst,Married,10,No,14,1,1,2,2,3793
477,40,Female,IT,HR Specialist,Single,4,Yes,7,2,4,14,1,15497
478,49,Male,HR,Manager,Married,11,No,6,2,4,1,2,17728
479,22,Female,Finance,Manager,Divorced,19,No,0,3,3,13,4,2942
480,49,Male,Sales,Marketing Coordinator,Married,14,No,14,3,1,10,2,17970
481,34,Male,HR,HR Specialist,Single,10,No,9,3,3,12,3,18168
482,37,Male,HR,Software Engineer,Single,7,No,7,2,2,4,3,4979
483,42,Female,Sales,Marketing Coordinator,Married,16,No,5,4,1,9,3,8808
484,40,Female,IT,Sales Executive,Married,12,No,2,4,1,6,2,7575
485,32,Female,R&D,Software Engineer,Single,29,No,2,1,2,6,2,5530
486,29,Female,Finance,Data Analyst,Divorced,23,No,10,3,1,8,2,7672
487,42,Male,IT,Sales Executive,Divorced,5,No,9,2,3,1,4,6504
488,41,Female,HR,Manager,Married,8,No,14,1,3,14,1,10010
489,23,Male,HR,Manager,Single,17,No,0,1,4,3,3,11541
490,44,Male,Finance,Sales Executive,Married,12,No,10,3,1,4,1,5899
491,40,Male,Marketing,Manager,Married,2,No,2,3,2,0,1,9872
492,44,Male,IT,Financial Advisor,Married,8,No,12,3,4,12,4,10687
493,26,Female,R&D,Sales Executive,Divorced,15,No,2,2,3,12,4,9957
494,36,Male,Marketing,Data Analyst,Divorced,4,Yes,8,4,2,6,3,6302
495,55,Female,IT,HR Specialist,Single,18,Yes,4,2,4,5,1,7477
496,30,Female,R&D,HR Specialist,Married,28,No,0,4,2,14,2,4222
497,53,Male,Finance,Data Analyst,Single,23,Yes,3,1,3,5,3,19902
498,27,Female,Finance,Sales Executive,Single,5,No,7,2,2,9,1,18561
499,21,Female,HR,Manager,Married,0,No,4,1,3,1,2,11581
500,53,Male,Marketing,Financial Advisor,Married,6,No,4,2,3,9,1,5537
501,37,Female,Sales,Manager,Divorced,4,No,14,2,3,14,2,6397
502,51,Male,HR,Manager,Single,3,No,3,4,3,9,3,18440
503,26,Male,R&D,Sales Executive,Married,19,Yes,12,4,2,10,2,5407
504,26,Female,HR,Sales Executive,Single,22,No,0,3,4,4,4,8719
505,21,Male,Sales,Manager,Single,13,No,12,3,3,3,4,13482
506,20,Female,Marketing,Marketing Coordinator,Single,0,No,13,1,1,10,3,11405
507,20,Female,Sales,Software Engineer,Single,4,No,3,3,4,14,4,7439
508,46,Male,Marketing,HR Specialist,Divorced,11,No,14,3,1,0,4,17902
509,23,Male,Finance,Data Analyst,Divorced,3,Yes,6,3,1,14,3,6894
510,32,Male,Finance,Data Analyst,Divorced,12,Yes,1,1,2,13,3,7987
511,59,Female,HR,Manager,Married,23,No,11,4,3,6,3,11188
512,26,Female,R&D,Sales Executive,Single,26,No,8,2,1,5,1,5729
513,22,Male,IT,Data Analyst,Married,4,No,4,1,2,1,2,18427
514,33,Male,Finance,Manager,Divorced,27,No,8,3,2,2,2,9183
515,32,Male,Finance,Financial Advisor,Divorced,18,Yes,3,2,1,9,3,11517
516,30,Male,R&D,HR Specialist,Divorced,17,No,12,2,2,10,1,7837
517,36,Male,HR,Sales Executive,Single,13,Yes,7,4,2,10,1,19387
518,46,Male,Finance,Software Engineer,Married,27,No,3,2,2,8,4,15795
519,30,Female,Marketing,Manager,Married,1,No,12,4,2,14,1,19970
520,35,Male,Finance,HR Specialist,Married,26,No,0,3,4,9,1,14065
521,36,Male,R&D,Software Engineer,Married,22,No,9,1,4,8,2,6919
522,51,Male,Finance,HR Specialist,Single,9,No,8,2,4,3,3,16514
523,52,Female,Marketing,HR Specialist,Divorced,25,Yes,9,4,3,2,2,12758
524,29,Female,R&D,Research Scientist,Single,22,No,14,2,2,10,1,10422
525,23,Female,HR,Manager,Single,29,No,4,4,3,11,3,12095
526,53,Male,R&D,Software Engineer,Single,10,No,2,2,2,4,1,4383
527,44,Male,Finance,Research Scientist,Divorced,17,Yes,13,1,2,8,2,10407
528,58,Male,Marketing,Sales Executive,Married,8,No,13,4,4,10,4,11147
529,37,Male,IT,Data Analyst,Divorced,8,No,12,1,2,12,4,18303
530,26,Female,IT,Financial Advisor,Divorced,14,No,4,4,1,2,2,5445
531,47,Male,IT,Software Engineer,Married,22,No,0,1,1,7,2,9427
532,57,Female,IT,Software Engineer,Single,9,No,0,3,1,1,1,10182
533,47,Female,R&D,Financial Advisor,Single,18,No,10,1,4,3,2,16441
534,49,Male,Sales,HR Specialist,Single,7,No,1,2,4,4,3,17859
535,34,Female,R&D,Software Engineer,Divorced,7,No,2,3,2,4,1,15163
536,48,Male,Marketing,Sales Executive,Divorced,26,No,2,1,4,9,3,5324
537,21,Female,R&D,Manager,Married,15,No,5,3,2,11,2,3827
538,51,Female,Marketing,Manager,Single,26,No,12,1,2,13,4,7516
539,23,Male,HR,Financial Advisor,Single,8,Yes,11,4,2,9,3,3459
540,25,Female,Marketing,Data Analyst,Divorced,11,No,13,3,2,6,4,8339
541,20,Female,Marketing,Marketing Coordinator,Single,12,No,2,3,1,14,3,2999
542,59,Female,IT,Manager,Divorced,16,No,10,3,3,2,2,13317
543,39,Male,Finance,Manager,Single,27,No,8,4,3,6,3,4686
544,24,Male,R&D,Sales Executive,Single,0,No,0,3,1,11,2,13574
545,37,Female,R&D,Manager,Divorced,24,Yes,10,2,3,8,3,5444
546,59,Female,HR,Software Engineer,Divorced,4,Yes,4,3,2,2,3,18433
547,50,Male,R&D,Manager,Married,12,No,10,3,1,14,4,10269
548,30,Male,R&D,Financial Advisor,Divorced,5,No,7,4,4,6,1,11926
549,43,Female,Finance,Data Analyst,Single,12,Yes,12,1,3,5,3,6838
550,21,Female,Sales,Marketing Coordinator,Divorced,10,No,9,4,3,2,1,19636
551,36,Female,IT,Financial Advisor,Divorced,0,No,3,4,3,6,4,3598
552,54,Male,R&D,Research Scientist,Single,27,No,12,1,1,2,3,7378
553,57,Male,R&D,Research Scientist,Divorced,14,No,3,4,3,13,4,3195
554,30,Female,HR,Data Analyst,Married,8,Yes,7,3,3,7,1,18758
555,56,Male,R&D,Financial Advisor,Divorced,3,No,8,3,4,1,2,13377
556,31,Male,HR,Manager,Single,1,Yes,5,1,4,4,2,2943
557,35,Female,R&D,Marketing Coordinator,Divorced,21,No,7,3,4,5,3,6023
558,45,Female,Marketing,Manager,Single,25,No,8,1,1,14,1,13859
559,21,Female,Marketing,HR Specialist,Married,17,Yes,7,4,2,9,4,13253
560,53,Male,R&D,HR Specialist,Single,15,No,10,4,3,7,2,15275
561,51,Female,R&D,Research Scientist,Single,10,No,8,2,2,3,1,10499
562,58,Female,HR,Data Analyst,Divorced,13,No,11,2,1,14,3,13580
563,28,Female,Sales,HR Specialist,Single,11,Yes,0,1,3,1,1,14508
564,24,Female,Marketing,Manager,Married,8,No,6,4,2,6,1,15388
565,34,Male,HR,Financial Advisor,Single,11,No,8,4,2,3,4,13810
566,47,Male,HR,Marketing Coordinator,Divorced,7,Yes,3,3,2,9,2,2368
567,52,Male,HR,Financial Advisor,Single,22,No,9,2,1,2,2,19043
568,49,Male,IT,Sales Executive,Married,25,Yes,10,2,1,14,2,12449
569,50,Female,Sales,Manager,Divorced,27,No,10,2,2,14,3,10076
570,57,Female,HR,Manager,Married,19,No,9,4,2,8,3,15648
571,44,Female,Marketing,HR Specialist,Single,18,No,11,4,1,4,2,5088
572,38,Male,Sales,Sales Executive,Married,28,No,6,4,3,4,4,13906
573,43,Female,Sales,Marketing Coordinator,Divorced,22,Yes,11,4,3,12,1,19422
574,33,Female,Sales,HR Specialist,Divorced,13,No,13,3,2,4,2,14584
575,27,Male,R&D,Financial Advisor,Single,25,Yes,14,4,2,9,1,3456
576,54,Female,Finance,Data Analyst,Divorced,0,No,4,1,2,3,2,17060
577,46,Male,Finance,Sales Executive,Married,4,No,3,4,4,2,1,15848
578,41,Female,IT,Marketing Coordinator,Divorced,19,No,10,1,2,9,4,2240
579,50,Male,IT,Research Scientist,Married,9,Yes,8,1,3,2,4,8414
580,44,Male,Sales,Manager,Married,4,Yes,11,2,3,2,1,4740
581,54,Male,IT,Data Analyst,Divorced,6,No,14,1,2,2,3,10700
582,39,Female,Sales,Financial Advisor,Married,18,No,14,1,1,5,4,15738
583,40,Male,Finance,Software Engineer,Divorced,1,No,7,3,2,3,2,9115
584,25,Female,R&D,Financial Advisor,Divorced,26,No,4,3,2,4,4,14428
585,27,Male,IT,Marketing Coordinator,Single,28,No,3,2,4,12,3,12539
586,22,Male,HR,Marketing Coordinator,Single,13,No,14,2,4,6,1,10047
587,59,Male,IT,Financial Advisor,Married,25,No,4,1,3,12,1,18347
588,30,Male,IT,Software Engineer,Married,1,No,7,1,3,13,2,17849
589,58,Female,Marketing,HR Specialist,Single,23,No,11,4,1,7,4,19029
590,22,Female,Marketing,Manager,Divorced,4,No,4,1,2,7,4,3147
591,42,Female,IT,Sales Executive,Divorced,0,No,9,2,1,6,4,13210
592,36,Female,Finance,HR Specialist,Married,28,No,14,1,4,12,1,10284
593,31,Female,R&D,Research Scientist,Married,21,No,13,4,3,12,2,10686
594,29,Female,R&D,Software Engineer,Single,25,Yes,13,2,2,1,2,9075
595,51,Male,R&D,HR Specialist,Single,14,No,3,3,3,0,1,18836
596,28,Female,Finance,Financial Advisor,Single,1,Yes,5,4,3,2,1,4560
597,58,Female,Finance,HR Specialist,Single,29,No,10,2,1,11,2,4768
598,35,Female,Marketing,Financial Advisor,Married,25,No,4,1,1,7,1,13846
599,50,Male,Finance,Research Scientist,Single,5,No,7,1,3,3,4,19057
600,39,Female,Marketing,Research Scientist,Married,19,No,3,4,1,1,2,14373
601,51,Female,HR,Research Scientist,Married,10,No,0,4,4,2,4,16988
602,47,Female,HR,Research Scientist,Married,17,No,6,2,2,3,1,12341
603,37,Male,IT,Research Scientist,Married,26,No,12,4,4,5,1,17341
604,47,Male,Finance,Manager,Married,27,No,10,4,1,7,4,16405
605,54,Male,HR,Marketing Coordinator,Single,1,Yes,7,3,1,12,4,14329
606,20,Male,Finance,Manager,Single,25,No,8,1,1,8,1,4260
607,32,Male,Finance,Marketing Coordinator,Married,24,Yes,5,4,4,1,3,2800
608,43,Male,IT,Marketing Coordinator,Divorced,19,No,3,3,1,2,4,7783
609,36,Female,Sales,Software Engineer,Divorced,19,No,4,4,2,9,1,10587
610,31,Male,R&D,Financial Advisor,Single,21,No,2,4,3,5,1,10954
611,32,Male,HR,Financial Advisor,Divorced,4,No,10,3,3,1,4,6482
612,22,Male,Marketing,Marketing Coordinator,Single,15,No,4,2,4,11,1,13240
613,46,Female,Finance,HR Specialist,Married,2,No,7,1,4,12,4,12640
614,42,Female,IT,Sales Executive,Married,21,No,8,1,1,10,4,11744
615,20,Male,IT,HR Specialist,Married,15,No,11,3,4,11,4,17385
616,52,Female,IT,Sales Executive,Single,7,No,3,3,2,8,3,10351
617,29,Male,R&D,Financial Advisor,Divorced,27,No,1,3,2,10,2,10292
618,41,Female,R&D,Software Engineer,Single,13,No,4,1,2,7,1,4354
619,56,Male,R&D,Software Engineer,Married,12,Yes,0,2,3,0,4,9078
620,33,Female,IT,Software Engineer,Single,17,No,6,3,2,3,2,7516
621,56,Female,IT,Marketing Coordinator,Divorced,6,No,5,2,4,0,4,12158
622,27,Female,R&D,Manager,Single,20,No,7,4,1,1,3,18321
623,44,Male,HR,Software Engineer,Divorced,11,No,1,1,3,12,3,12275
624,53,Female,HR,HR Specialist,Married,8,No,13,4,4,6,2,13522
625,22,Male,Sales,Sales Executive,Single,19,Yes,6,1,1,12,1,5912
626,40,Male,Finance,Software Engineer,Married,16,Yes,7,2,2,4,1,10037
627,50,Female,HR,Research Scientist,Married,16,Yes,3,3,1,13,4,10723
628,52,Female,IT,Research Scientist,Married,19,No,9,2,1,3,4,7315
629,26,Male,Finance,HR Specialist,Divorced,6,No,7,3,4,13,2,6381
630,40,Male,IT,Software Engineer,Single,14,Yes,13,4,2,13,4,8716
631,58,Male,Marketing,Sales Executive,Single,27,No,4,1,3,12,1,11686
632,41,Female,Sales,Marketing Coordinator,Single,26,No,7,4,1,12,2,15299
633,29,Male,IT,Sales Executive,Married,8,No,12,2,2,12,4,5245
634,29,Female,HR,Research Scientist,Married,2,Yes,2,1,2,7,2,19753
635,46,Male,Finance,HR Specialist,Married,28,Yes,2,2,1,5,2,15185
636,21,Male,IT,Data Analyst,Married,21,No,9,3,3,1,3,3562
637,51,Male,Sales,Research Scientist,Divorced,13,No,13,3,4,0,1,15877
638,55,Male,IT,Research Scientist,Married,11,No,3,1,1,14,3,12339
639,51,Male,R&D,Research Scientist,Single,14,No,1,4,1,12,3,2001
640,26,Female,Sales,Software Engineer,Single,4,No,10,1,1,5,1,17905
641,37,Female,Marketing,HR Specialist,Married,16,No,11,1,4,7,1,17870
642,42,Male,R&D,Data Analyst,Single,1,No,0,2,1,14,1,17045
643,40,Male,HR,HR Specialist,Divorced,6,Yes,0,3,1,13,4,13963
644,22,Female,Sales,Sales Executive,Divorced,4,No,14,1,1,12,4,4921
645,27,Male,HR,Manager,Single,18,No,6,1,1,11,4,18285
646,58,Male,HR,Manager,Divorced,1,No,2,4,1,14,2,13612
647,28,Male,Finance,Marketing Coordinator,Single,2,No,10,3,2,4,3,19513
648,46,Male,Sales,HR Specialist,Single,8,No,3,2,3,2,3,9473
649,37,Female,HR,Sales Executive,Single,25,No,11,4,3,14,4,8706
650,24,Female,IT,Marketing Coordinator,Married,26,No,10,3,1,9,3,17335
651,25,Female,Finance,Sales Executive,Divorced,21,No,3,1,1,13,4,15991
652,39,Female,Sales,HR Specialist,Divorced,6,No,12,2,3,3,4,18140
653,39,Male,R&D,Sales Executive,Single,10,No,13,3,2,14,3,14260
654,23,Male,Sales,Marketing Coordinator,Divorced,2,No,11,2,1,0,3,10961
655,25,Male,HR,Research Scientist,Single,28,No,6,4,1,12,3,12535
656,43,Male,Sales,Software Engineer,Divorced,11,No,10,4,4,4,2,18538
657,36,Female,HR,Sales Executive,Single,23,No,6,3,1,13,3,3270
658,34,Female,Sales,Financial Advisor,Married,23,No,12,3,3,13,3,14866
659,34,Female,Finance,Marketing Coordinator,Married,6,No,4,2,3,9,1,7761
660,32,Male,Sales,Software Engineer,Single,4,Yes,5,1,3,1,4,6790
661,31,Female,R&D,Financial Advisor,Single,26,No,10,3,4,12,1,6985
662,57,Female,Finance,Research Scientist,Divorced,22,No,10,2,4,6,1,10244
663,25,Female,IT,Financial Advisor,Single,18,No,3,4,4,1,1,11058
664,37,Male,HR,Manager,Married,18,Yes,3,3,2,4,3,12108
665,50,Male,Finance,Manager,Single,23,No,14,4,3,9,2,19264
666,27,Male,Marketing,Software Engineer,Married,28,No,8,1,1,3,3,14500
667,57,Female,Sales,HR Specialist,Single,28,No,13,4,4,4,4,8329
668,29,Female,R&D,Data Analyst,Married,6,No,9,4,3,12,3,14214
669,30,Female,Finance,Manager,Single,6,No,12,3,3,7,3,5789
670,24,Male,R&D,Data Analyst,Divorced,16,No,0,4,2,0,2,13604
671,31,Male,R&D,Research Scientist,Married,9,Yes,12,1,2,7,1,6380
672,46,Male,Sales,Sales Executive,Single,16,No,6,1,4,6,4,6278
673,34,Female,HR,Data Analyst,Divorced,9,No,12,3,2,5,3,11142
674,22,Male,R&D,Financial Advisor,Married,24,No,9,1,3,8,2,5075
675,34,Female,R&D,Software Engineer,Married,13,No,10,4,4,8,1,10233
676,26,Male,Sales,Manager,Married,6,No,6,4,3,5,3,12751
677,32,Female,HR,Data Analyst,Divorced,6,No,10,2,2,12,3,6546
678,43,Female,Marketing,Marketing Coordinator,Single,21,No,8,4,3,1,3,16520
679,52,Female,HR,Marketing Coordinator,Married,17,No,10,2,1,14,1,3516
680,58,Male,IT,Marketing Coordinator,Single,23,No,9,2,2,8,3,18167
681,49,Male,IT,Sales Executive,Single,9,No,2,3,4,0,2,12199
682,42,Male,IT,Manager,Married,17,No,6,3,2,0,2,18234
683,56,Male,R&D,Data Analyst,Married,23,Yes,4,1,2,0,2,17495
684,56,Female,Marketing,HR Specialist,Married,26,No,14,4,2,8,4,7331
685,55,Female,Sales,Manager,Married,20,No,7,3,2,2,3,7010
686,47,Male,Finance,Manager,Divorced,27,Yes,9,4,4,11,3,11358
687,25,Female,R&D,Manager,Divorced,10,No,2,2,3,5,3,19141
688,38,Male,R&D,Marketing Coordinator,Divorced,27,No,3,2,4,6,1,18639
689,31,Female,IT,Research Scientist,Married,28,No,4,4,3,10,1,8514
690,41,Female,IT,Sales Executive,Divorced,0,No,7,2,3,14,2,19043
691,52,Male,HR,Financial Advisor,Divorced,25,No,0,1,1,6,3,7679
692,50,Female,Marketing,HR Specialist,Single,2,No,13,4,3,6,3,18175
693,30,Female,Marketing,Marketing Coordinator,Single,8,Yes,14,1,3,9,1,13224
694,33,Female,R&D,Data Analyst,Married,4,No,4,4,4,11,1,5337
695,28,Female,Finance,Sales Executive,Married,3,No,13,1,3,13,2,14704
696,39,Female,IT,Manager,Single,20,No,4,1,2,7,1,10213
697,44,Male,HR,Sales Executive,Divorced,2,No,7,3,1,0,1,14938
